Category,Id,Name,pDate,Quantity,CostPrice,Usefull_Life,PReason,dep_%,dep_Amt.
PLANT & MACHINERY,3736,helmet,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,750,13, ,7.6923076923076925,38884.61538461538
PLANT & MACHINERY,3737,Hydrant,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,11500,0, ,Infinity,Infinity
PLANT & MACHINERY,3738,Motorola VHF,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,600,0, ,Infinity,Infinity
PLANT & MACHINERY,3739,Bindling machine,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1000,0, ,Infinity,Infinity
PLANT & MACHINERY,3740,Traverse thread counter,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,6300,0, ,Infinity,Infinity
PLANT & MACHINERY,3741,Fabric thickness gauge,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3742,water spray tester,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,500,0, ,Infinity,Infinity
PLANT & MACHINERY,3743,lab vaccume pump,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,3200,0, ,Infinity,Infinity
PLANT & MACHINERY,3744,water bath,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,16000,0, ,Infinity,Infinity
PLANT & MACHINERY,3745,twist tester,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3746,Hydrometer digital,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3747,Grey scale for assesing colur change,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3748,muffle furnace,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,7000,0, ,Infinity,Infinity
PLANT & MACHINERY,3749,digital light fastness tester,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3750,Inclined binacular microscope model,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,3200,0, ,Infinity,Infinity
PLANT & MACHINERY,3751,Perspirometer,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3752,Pilling tester,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3753,vaccume cleaner model Z75,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,500,0, ,Infinity,Infinity
PLANT & MACHINERY,3754,Weighing balance metlar,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3755,Wrap reel electro mech equip,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3756,Olympus strread bianacular microscope,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,7000,0, ,Infinity,Infinity
PLANT & MACHINERY,3757,Conditioning chamber,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,500,0, ,Infinity,Infinity
PLANT & MACHINERY,3758,hot pressing tester appratus,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3759,crease recovery tester,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3760,shrinkage template,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3761,Hot air oven,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,500,0, ,Infinity,Infinity
PLANT & MACHINERY,3762,Cal thermometer with digital display,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3763,Cal Prov ring 0-8 kg,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3764,Cal steel scale measuring scale,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3765,gem tensile for pm slide fas,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3766,load tester,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3767,water bath,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,16000,0, ,Infinity,Infinity
PLANT & MACHINERY,3768,electronic balance dhona,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3769,electronic twist tester,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3770,digital washing fastness tester,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3771,hot plate assembly,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,500,0, ,Infinity,Infinity
PLANT & MACHINERY,3772,ricon 2018 and riccon auto digital copie,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,500,0, ,Infinity,Infinity
PLANT & MACHINERY,3773,projection microscope polarisation,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,5000,0, ,Infinity,Infinity
PLANT & MACHINERY,3774,cobb tester,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3775,Digital SLR Camera,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3776,Bundsman type Appratus,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3777,Perspirometer,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3778,hot plate assembly,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3779,Hook loop tape endurance tester,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3780,Hydrostatic pressure head tester,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3781,Bursting strength tester,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3782,Abrasion resistance tester,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3783,Heat resistance tester,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3784,Digital weighing balance swatic,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3785,Digital weighing balance ohsas,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3786,Tensile strength tester for fabric,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3787,Receprocating movement tester,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3788,thickness tester,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3789,flex tester,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3790,pilling tester,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3791,dry cleaning ss weight,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,0, ,Infinity,Infinity
PLANT & MACHINERY,3792,Hot air oven,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,500,0, ,Infinity,Infinity
PLANT & MACHINERY,3793,Oil bath,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,7000,0, ,Infinity,Infinity
PLANT & MACHINERY,3794,Freezing Chamber,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1000,0, ,Infinity,Infinity
PLANT & MACHINERY,3795,Digital temperature indicatorwith sensor,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3796,Martinal abrasion tester,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,500,0, ,Infinity,Infinity
PLANT & MACHINERY,3797,Bursting Strength Tester,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,500,0, ,Infinity,Infinity
PLANT & MACHINERY,3798,Universal tesing machine,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,270000,0, ,Infinity,Infinity
PLANT & MACHINERY,3799,Synthetic blood penetration tester,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3800,Click type torque wrench,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3801,humidex,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3802,Plastic pallets size 39*47*16 inch,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,5200,0, ,Infinity,Infinity
PLANT & MACHINERY,3803,Digital electronic weighing scale upto 1,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3804,Digital electronic weighing scale upto 5,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3805,Digital electronic weighing scale upto 5,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3806,Electronic weighing scale manual upto 50,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3807,cooler iron,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,500,0, ,Infinity,Infinity
PLANT & MACHINERY,3808,cooler symphony,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3809,typewriter manual,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3810,electronic type writer,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3811,Spiral binding machine,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,0, ,Infinity,Infinity
PLANT & MACHINERY,3812,Lock,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3813,Movable file storage system compacture,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,0, ,Infinity,Infinity
PLANT & MACHINERY,3814,Walkie talkie talk pro,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,0, ,Infinity,Infinity
PLANT & MACHINERY,3815,Metal detector,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,200,0, ,Infinity,Infinity
PLANT & MACHINERY,3816,Microphone,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,50,0, ,Infinity,Infinity
PLANT & MACHINERY,3817,Electric siren hooter,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,500,0, ,Infinity,Infinity
PLANT & MACHINERY,3818,Boom Barrier,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1200,0, ,Infinity,Infinity
PLANT & MACHINERY,3819,Steel Mobile Barricade,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,4000,0, ,Infinity,Infinity
PLANT & MACHINERY,3820,Sealing plier,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3821,lock brass,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3822,lock brass small,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,50,0, ,Infinity,Infinity
PLANT & MACHINERY,3823,lock iron,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,50,0, ,Infinity,Infinity
PLANT & MACHINERY,3824,Desert air cooler,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,90000,0, ,Infinity,Infinity
PLANT & MACHINERY,3825,industrial air cooler,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,12500,13, ,7.6923076923076925,648076.9230769231
PLANT & MACHINERY,3826,exhaust fan,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,52000,0, ,Infinity,Infinity
PLANT & MACHINERY,3827,EAPBX,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3828,Geyser 25 ltr,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,125000,15, ,6.666666666666667,5616666.666666668
PLANT & MACHINERY,3829,Geyser 25 ltr,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300000,9, ,11.11111111111111,22466666.666666664
PLANT & MACHINERY,3830,LED Street light,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,90000,10, ,10,6066000
PLANT & MACHINERY,3831,LED Street light,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,80000,12, ,8.333333333333334,4493333.333333334
PLANT & MACHINERY,3832,HT Transformer 11 kv/440 v,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,15000,0, ,Infinity,Infinity
PLANT & MACHINERY,3833,HT Transformer 11 kv/440 v,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,15000,0, ,Infinity,Infinity
PLANT & MACHINERY,3834,HT Transformer 11 kv/440 v,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,10000,0, ,Infinity,Infinity
PLANT & MACHINERY,3835,Oil filled ecofriendly heater,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,360000,15, ,6.666666666666667,16176000.000000002
PLANT & MACHINERY,3836,Telephone set,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,5000,5, ,20,674000
PLANT & MACHINERY,3837,Telephone set,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,7500,7, ,14.285714285714286,722142.8571428572
PLANT & MACHINERY,3838,Telephone set,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,7500,9, ,11.11111111111111,561666.6666666666
PLANT & MACHINERY,3839,Telephone set,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,2500,13, ,7.6923076923076925,129615.38461538462
PLANT & MACHINERY,3840,Plan telephone set,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,150,8, ,12.5,12637.5
PLANT & MACHINERY,3841,Plan telephone set,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,150,9, ,11.11111111111111,11233.333333333332
PLANT & MACHINERY,3842,Plan telephone set,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,750,11, ,9.090909090909092,45954.545454545456
PLANT & MACHINERY,3843,Plan telephone set,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,750,12, ,8.333333333333334,42125
PLANT & MACHINERY,3844,Plan telephone set,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,500,14, ,7.142857142857143,24071.428571428572
PLANT & MACHINERY,3845,Telephone set with caller ID,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1250,14, ,7.142857142857143,60178.571428571435
PLANT & MACHINERY,3846,Godrej bilingnal electronic typewriter,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,300,0, ,Infinity,Infinity
PLANT & MACHINERY,3847,Type writer manual,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3848,Type writer electronic,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,100,0, ,Infinity,Infinity
PLANT & MACHINERY,3849,Hot air oven,Fri Feb 11 2022 00:00:00 GMT+0530 (India Standard Time),1,23305,15, ,6.666666666666667,840533.6666666667
PLANT & MACHINERY,3850,Eylet Setting Device,Thu Mar 17 2022 00:00:00 GMT+0530 (India Standard Time),1,167000,15, ,6.666666666666667,5644600
PLANT & MACHINERY,3851,Digital Pilling Tester,Sat Aug 27 2022 00:00:00 GMT+0530 (India Standard Time),1,44492,15, ,6.666666666666667,1020349.8666666667
PLANT & MACHINERY,3852,Digital Puncture Resistance Tester,Sat Aug 27 2022 00:00:00 GMT+0530 (India Standard Time),1,139406,15, ,6.666666666666667,3197044.266666667
PLANT & MACHINERY,3853,Chainsaw for Tree Cutting  Sawing,Wed Jul 20 2022 00:00:00 GMT+0530 (India Standard Time),1,11835,15, ,6.666666666666667,301398.00000000006
PLANT & MACHINERY,3854,Auto Star Delta Motor Starter 40 HP,Tue Dec 27 2022 00:00:00 GMT+0530 (India Standard Time),1,138750,15, ,6.666666666666667,2053500
PLANT & MACHINERY,3855,FCBC  48V DC  50A,Tue Mar 21 2023 00:00:00 GMT+0530 (India Standard Time),1,39830.51,15, ,6.666666666666667,366440.69200000004
PLANT & MACHINERY,3856,Demolition Hammer machine  01 no.,Sat Jul 16 2022 00:00:00 GMT+0530 (India Standard Time),1,12705,15, ,6.666666666666667,326942.00000000006
PLANT & MACHINERY,3857,Submersible Pump set single phase  01 no,Wed Jan 04 2023 00:00:00 GMT+0530 (India Standard Time),1,13964,15, ,6.666666666666667,199219.73333333337
PLANT & MACHINERY,3858,Submersible Pump set 25 HP/18 KW  01 no.,Wed Aug 24 2022 00:00:00 GMT+0530 (India Standard Time),1,119488,15, ,6.666666666666667,2764155.733333334
PLANT & MACHINERY,3859,Submersible Pump set 15 HP/11KW  01 no.,Mon Sep 05 2022 00:00:00 GMT+0530 (India Standard Time),1,73286,15, ,6.666666666666667,1636720.666666667
PLANT & MACHINERY,3860,Submersible Pump set 40 HP/ 30 KW,Sat Sep 24 2022 00:00:00 GMT+0530 (India Standard Time),1,305085,15, ,6.666666666666667,6427124.000000001
PLANT & MACHINERY,3861,Chainsaw for Tree Cutting Sawing,Fri Oct 21 2022 00:00:00 GMT+0530 (India Standard Time),1,11765.25,15, ,6.666666666666667,226677.15
PLANT & MACHINERY,3862,Digital Water Bath,Wed Mar 22 2023 00:00:00 GMT+0530 (India Standard Time),1,22881.36,15, ,6.666666666666667,208983.08800000002
PLANT & MACHINERY,3863,Single Needle 03 Point Two Step Zing-Zag,Thu Nov 03 2022 00:00:00 GMT+0530 (India Standard Time),1,210000,15, ,6.666666666666667,3864000
VEHICLES,3864,BODY BUILDING OF FIRE TENDER (WATER CAPA,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1431900,3, ,33.333333333333336,321700200
VEHICLES,3865,BODY BUILDING OF FIRE TENDER (WATER CAPA,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,1431900,3, ,33.333333333333336,321700200
VEHICLES,3866,TATA SUMO AMBULANCE ( BHARAT S,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,32100,0, ,Infinity,Infinity
VEHICLES,3867,MARUTI GYPSY KING MPI AMBULANC,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,28900,0, ,Infinity,Infinity
VEHICLES,3868,TATA WINGER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,419700,5, ,20,56575560
VEHICLES,3869,TRUCK FIRE FIGHTING LARGE (CHASSIS),Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,22300,0, ,Infinity,Infinity
VEHICLES,3870,WATER FIRE TENDER TRUCK FIRE FIGHTING,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,30100,0, ,Infinity,Infinity
VEHICLES,3871,WATER FIRE TENDER TRUCK FIRE FIGHTING,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,30100,0, ,Infinity,Infinity
VEHICLES,3872,TATA MODEL SA 1212TC/4225 TRUC,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,45900,0, ,Infinity,Infinity
VEHICLES,3873,TATA SUMO SE + EGR (BHARAT STA,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,25800,0, ,Infinity,Infinity
VEHICLES,3874,MINI BUS DELUX MAKE 2750 MM WB,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,50500,0, ,Infinity,Infinity
VEHICLES,3875,GODREJ MAKE GX 200D FORK LIFT,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,49000,0, ,Infinity,Infinity
VEHICLES,3876,POWERED PLATEFORM TRUCK BATTER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,14500,0, ,Infinity,Infinity
VEHICLES,3877,POWERED PLATEFORM TRUCK BATTER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,14500,0, ,Infinity,Infinity
VEHICLES,3878,POWERED PLATEFORM TRUCK BATTER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,14500,0, ,Infinity,Infinity
VEHICLES,3879,POWERED PLATEFORM TRUCK BATTER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,14500,0, ,Infinity,Infinity
VEHICLES,3880,POWERED PLATEFORM TRUCK BATTER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,14500,0, ,Infinity,Infinity
VEHICLES,3881,POWERED PLATEFORM TRUCK BATTER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,22000,0, ,Infinity,Infinity
VEHICLES,3882,POWERED PLATEFORM TRUCK BATTER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,22000,0, ,Infinity,Infinity
VEHICLES,3883,POWERED PLATEFORM TRUCK BATTER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,22000,0, ,Infinity,Infinity
VEHICLES,3884,POWERED PLATEFORM TRUCK BATTER,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,22000,0, ,Infinity,Infinity
VEHICLES,3885,FORKLIFT TRUCK,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,143500,1, ,100,96719000
VEHICLES,3886,FORKLIFT TRUCK,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,143500,1, ,100,96719000
VEHICLES,3887,BATTERY OPERATED PLATEFORM TRU,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,63900,2, ,50,21534300
VEHICLES,3888,BATTERY OPERATED PLATEFORM TRU,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,63900,2, ,50,21534300
VEHICLES,3889,BATTERY OPERATED PLATEFORM TRU,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,63900,2, ,50,21534300
VEHICLES,3890,BATTERY OPERATED PLATEFORM TRU,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,63900,2, ,50,21534300
VEHICLES,3891,BATTERY OPERATED PLATEFORM TRU,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,63900,2, ,50,21534300
VEHICLES,3892,BATTERY OPERATED PLATEFORM TRU,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,63900,2, ,50,21534300
VEHICLES,3893,TATA SUMO GRANE GX  DICOR (BS-III),Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,16800,0, ,Infinity,Infinity
VEHICLES,3894,BATTERY OPERATED PLATEFORM TRU,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,199200,5, ,20,26852160
VEHICLES,3895,BATTERY OPERATED PLATEFORM TRU,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,199200,5, ,20,26852160
VEHICLES,3896,BATTERY OPERATED PLATEFORM TRU,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,199200,5, ,20,26852160
VEHICLES,3897,BATTERY OPERATED PLATEFORM TRU,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,199200,5, ,20,26852160
VEHICLES,3898,BATTERY OPERATED PLATEFORM TRU,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,199200,5, ,20,26852160
VEHICLES,3899,BATTERY OPERATED PLATEFORM TRU,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,199200,5, ,20,26852160
VEHICLES,3900,NEW HOLLAND TRACTOR 3032,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,195600,4, ,25,32958600
VEHICLES,3901,TATA SUMO GOLD,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,226700,4, ,25,38198950
VEHICLES,3902,TOYOTA ETIOS,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,381300,5, ,20,51399240
VEHICLES,3903,XYLO MAX,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,406400,5, ,20,54782720
VEHICLES,3904,SCORPIO,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,781500,6, ,16.666666666666668,87788500
VEHICLES,3905,BATTERY OPERATED PLATEFORM TRU,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,330500,9, ,11.11111111111111,24750777.777777776
VEHICLES,3906,BATTERY OPERATED PLATEFORM TRU,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,330500,9, ,11.11111111111111,24750777.777777776
VEHICLES,3907,BATTERY OPERATED PLATEFORM TRU,Fri Oct 01 2021 00:00:00 GMT+0530 (India Standard Time),1,330500,9, ,11.11111111111111,24750777.777777776
